scorer,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310
bodyparts,toe,toe,toe,MTP,MTP,MTP,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,iliac_crest,iliac_crest,iliac_crest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1290,1567.6844,194.9121,1.0,1538.0559,193.61787,0.98335963,1512.8264,164.99133,1.0,1616.4369,132.79063,1.0,1546.7319,81.09013,1.0,1579.0488,65.85632,0.9861694
1291,1567.4489,195.03458,1.0,1538.0165,193.83102,0.9671444,1514.2637,163.8299,1.0,1619.1145,132.24405,1.0,1550.2073,81.55027,1.0,1582.4323,66.44579,1.0
1292,1567.3568,195.12604,0.78313845,1538.4865,192.86058,0.90870184,1515.6967,162.80324,1.0,1625.8593,129.28229,0.9016771,1554.6345,81.93085,1.0,1588.483,66.78418,1.0
1293,1567.0449,193.46545,0.920585,1537.8403,193.19669,0.92140216,1517.6372,161.97661,1.0,1632.6235,129.4214,0.91522056,1560.3182,81.40397,0.9959523,1593.4255,65.7251,0.9728946
1294,1566.9576,193.1831,0.8871227,1538.1207,193.45074,0.9165055,1519.2609,160.90659,1.0,1636.4268,129.81935,0.91694343,1563.7917,80.90527,1.0,1598.803,66.25665,1.0
1295,1569.2098,192.23265,0.9383451,1540.2559,192.8808,0.92930084,1522.0106,159.77551,1.0,1638.4214,128.49348,0.8979743,1569.9008,81.68538,1.0,1605.5143,65.09523,0.990312
1296,1569.4529,194.74304,0.9781487,1540.6686,193.60384,0.97527856,1523.5049,159.37396,1.0,1641.7513,126.9582,0.7634931,1576.2384,81.298935,0.9704061,1613.0723,63.47394,0.9504444
1297,1568.4032,194.67812,0.9588929,1540.0667,193.52457,1.0,1525.8973,158.03831,1.0,1645.6561,127.65469,0.7687752,1580.0599,79.580894,0.9342188,1616.3582,62.264698,0.9460889
1298,1568.1938,194.90015,0.95817214,1540.3763,193.39879,1.0,1528.6538,156.79562,1.0,1646.5475,126.144394,0.51874185,1585.9358,79.17815,1.0,1618.323,61.583637,0.96058345
1299,1568.5823,194.10602,0.96980447,1540.1411,193.15553,1.0,1531.2642,154.91714,1.0,1651.6083,123.56358,0.7874804,1591.0314,76.36292,1.0,1625.139,59.189434,0.89653254
1300,1568.8818,193.51416,0.9335152,1540.2963,192.42267,0.99638206,1534.7444,154.71115,1.0,1655.0402,123.589645,0.6689529,1593.6752,75.67834,1.0,1628.332,59.394726,0.89154667
1301,1568.428,193.86465,0.8729449,1541.0099,192.07309,1.0,1535.8146,152.6212,0.96358454,1659.1033,122.18647,0.5705454,1596.3717,76.04656,0.9719272,1632.2704,59.404366,0.8788847
1302,1568.6296,193.50241,0.83921826,1541.074,191.51204,1.0,1537.4287,152.30196,0.97739226,1662.509,120.958954,0.6551297,1597.9674,74.35083,0.9442109,1632.1633,56.288868,0.78340375
1303,1568.7632,193.20514,0.70811945,1541.8488,190.32832,1.0,1540.6626,150.35411,1.0,1668.1982,120.0362,0.78836846,1601.0322,74.96289,1.0,1635.4365,55.425774,0.83965075
1304,1568.631,193.64452,0.7232985,1542.3259,188.48245,0.9629349,1545.0195,149.04752,0.9647269,1668.9928,115.76372,0.8065375,1610.5809,70.09053,1.0,1641.1082,53.181072,0.7971295
1305,1568.6338,193.11624,0.8100398,1542.9028,186.3761,0.86805195,1549.1094,147.10349,0.9914218,1675.3757,113.546265,0.6932971,1617.6384,66.846535,1.0,1645.8088,51.68008,0.88465613
1306,1568.6821,193.41818,0.9585476,1544.0916,184.6289,0.83892214,1552.8162,145.6691,0.9292072,1678.3279,111.942276,0.64690995,1623.5825,63.82812,1.0,1652.01,48.594193,0.87008464
1307,1567.8667,194.64252,1.0,1543.9924,184.00645,0.8514455,1557.8212,145.73207,1.0,1680.8036,109.35501,0.69161004,1629.604,62.169807,1.0,1656.8297,47.928528,0.8672911
1308,1567.9125,195.59128,0.87971884,1547.866,179.70882,0.8662564,1565.7034,143.79425,0.92429566,1681.3751,106.29022,0.79568404,1633.2697,60.466236,1.0,1663.6223,47.709694,0.92029184
1309,1568.4613,197.53835,0.87554127,1551.7938,175.25317,0.8998185,1575.8759,141.02164,0.98752373,1691.3444,102.59635,0.78193253,1637.7883,57.504517,1.0,1667.5374,44.935276,1.0
1310,1568.3923,198.28094,0.9366565,1560.1848,171.18118,0.849116,1585.2836,140.97688,0.92779,1691.7911,102.865234,0.67942554,1641.3484,55.957558,1.0,1672.9216,43.854362,0.9614887
1311,1569.9706,197.06393,0.86674684,1567.2373,170.20389,0.8190381,1594.183,139.18231,0.82549775,1699.7314,103.59393,0.7606862,1646.6083,54.385033,0.9925383,1678.733,43.222256,0.9778414
1312,1578.1721,190.81877,0.6434375,1580.0144,166.41801,0.5847777,1603.4695,133.98389,0.72795105,1706.1367,103.89878,0.72011226,1651.5046,53.868755,1.0,1682.2375,42.519295,0.9794726
1313,1596.2086,187.63608,0.59898084,1597.0327,168.22743,0.4667341,1615.713,130.20659,0.56802547,1716.3903,100.13285,0.9187345,1656.1428,54.3576,1.0,1687.7825,42.73352,0.8439353
1314,1697.4906,194.48903,0.4936722,1663.9521,193.01913,0.2713728,1624.7144,123.24961,0.7312018,1723.2845,101.49283,0.8914128,1661.339,54.713577,1.0,1694.3845,44.52002,0.9555821
1315,1697.8726,193.72125,0.49359572,1638.0186,163.04187,0.25741267,1635.1544,121.14162,0.43177918,1724.981,105.26599,0.8797805,1665.1731,57.078102,1.0,1697.5018,45.335705,0.8845686
1316,1698.341,193.97118,0.50017655,1653.1948,166.08798,0.38321108,1639.6134,118.71675,0.9292513,1734.3634,100.14378,0.966129,1671.8733,54.597954,1.0,1703.7285,44.80604,0.8428261
1317,1697.6837,192.3366,0.64957434,1666.7689,160.47006,0.7578511,1647.8197,120.396706,0.9388952,1738.1941,104.51158,0.9724476,1675.4376,56.13036,1.0,1708.6283,46.20019,0.82877856
1318,1698.5641,192.02878,0.6798358,1676.2668,159.01764,0.83417517,1657.0562,124.406685,0.8864815,1746.1648,102.57187,0.8922502,1682.0326,57.31227,1.0,1714.8473,44.747772,0.8404681
1319,1702.1172,190.01184,0.71346885,1683.0741,158.59073,0.8537728,1665.3813,126.868904,0.8043137,1755.2107,108.3843,0.7382945,1690.1469,58.913334,1.0,1723.8466,46.572273,0.8268548
1320,1711.4344,186.20267,0.6185245,1691.125,159.34044,0.90182763,1671.1786,131.94019,0.88539374,1754.4578,117.82695,0.90374607,1697.6248,61.52179,1.0,1731.2312,49.101086,0.8254024
1321,1722.581,182.46465,0.6471587,1699.7206,161.47333,0.73125523,1681.6056,134.24945,0.54126394,1754.409,117.83445,0.9881345,1703.2134,62.816208,1.0,1735.635,49.919098,0.86318856
1322,1733.3152,184.97691,0.6005225,1707.1503,161.45477,0.5644713,1688.4043,137.01236,0.59324735,1759.459,118.33916,0.95698386,1710.441,63.177082,1.0,1738.9491,52.922333,0.8050444
1323,1743.2374,186.39868,0.6607417,1717.7738,164.99696,0.6758381,1697.4999,137.66545,0.6419723,1766.2039,117.4583,1.0,1711.0619,64.919525,1.0,1736.4283,55.31511,0.82444143
1324,1750.4768,186.40527,0.62192434,1723.8909,165.04497,0.6418473,1701.8245,140.43634,0.6557813,1772.3961,117.537186,1.0,1712.5717,68.387276,1.0,1739.1932,58.5468,0.81163394
1325,1760.0266,188.59732,0.54880863,1732.7754,166.62938,0.5935517,1707.1677,140.43991,0.5517823,1780.3607,117.170364,0.7547842,1717.927,70.093506,0.9416973,1747.507,60.055588,0.7176112
1326,1766.6017,187.42778,0.5352088,1737.1353,165.85457,0.65056163,1709.3577,138.61555,0.66831213,1784.8228,118.89825,0.8232756,1723.3175,69.36478,0.9711812,1752.262,60.181274,0.6156423
1327,1775.7627,186.54056,0.599287,1744.9093,166.488,0.59810525,1716.4447,143.46437,0.76445866,1790.0026,115.85045,0.7193087,1726.5951,71.04796,0.9479474,1755.6686,61.41174,0.77075464
1328,1783.1923,185.56223,0.5347232,1754.9467,167.1867,0.5440064,1722.2316,145.65286,0.6843462,1799.1365,116.888596,0.8008404,1735.4005,71.03529,0.99956757,1765.0833,59.414654,0.7587674
1329,1794.6337,185.84378,0.6115851,1766.5167,167.78412,0.73384064,1729.4703,149.2472,0.8445097,1805.4269,118.36181,0.8174446,1741.6348,71.25616,0.97085506,1769.1,60.928345,0.71021885
1330,1800.4946,185.55327,0.64635557,1773.6042,168.53642,0.7779501,1737.912,151.69464,0.70447147,1810.8882,117.00569,0.63682514,1747.5039,71.12093,0.9289214,1776.3892,60.119236,0.7126529
1331,1812.4866,186.40126,0.45590842,1783.9879,169.73097,0.70953256,1748.8662,154.15295,0.671209,1817.1348,117.01674,0.67483383,1756.8334,70.998474,0.9129469,1784.2899,59.66111,0.6527117
1332,1816.2891,186.37418,0.56584823,1789.1135,170.91336,0.77166903,1755.4585,155.83086,0.7504627,1821.4613,115.50817,0.7436886,1759.3406,70.89663,0.9701947,1788.0813,60.737976,0.7838268
1333,1825.7941,184.46516,0.5344587,1796.9717,169.51974,0.86203426,1765.343,154.85443,0.7566874,1828.0109,116.56621,0.68601763,1765.9817,71.0862,0.9758859,1797.5024,59.984264,0.79051495
1334,1830.5922,184.26956,0.7816832,1803.5974,169.22751,0.9223166,1771.1674,154.52585,0.7693397,1832.1569,113.57869,0.7420392,1773.561,69.35239,1.0,1802.1625,58.84488,0.7746647
1335,1839.568,181.51617,0.54043084,1812.5674,168.94002,0.90524644,1780.5509,154.85506,0.8583071,1838.1644,111.490906,0.754659,1776.1672,69.30847,0.9536957,1805.6823,58.60004,0.7696914
1336,1847.0654,181.0338,0.88244444,1818.996,167.55362,0.8650922,1787.0897,153.82593,0.7281909,1848.1029,111.127106,0.8928391,1785.0753,67.498245,1.0,1816.4263,57.97144,0.7034472
1337,1856.952,180.87828,0.7339191,1827.5471,167.58376,0.936886,1793.5754,154.51564,0.90265393,1855.5203,108.42596,0.8533607,1791.6156,66.52334,0.97472775,1821.8596,56.769478,0.7837577
1338,1865.0486,179.91556,0.6651304,1838.2543,167.07323,0.82158154,1801.792,154.56467,0.8600354,1865.1195,107.92483,0.6878251,1800.6912,64.204056,1.0,1831.8174,54.13804,0.82023287
1339,1878.6069,176.7628,0.60227305,1849.5272,166.89243,0.8938429,1807.4023,156.05249,0.97729516,1872.112,104.45484,0.7766885,1804.8033,62.187923,1.0,1834.3483,52.48549,0.99492705
1340,1888.538,179.87077,0.73079324,1858.3236,169.4248,0.83923835,1817.4764,155.92932,1.0,1879.83,103.55096,0.7977645,1812.3698,60.828583,1.0,1843.9015,50.033245,0.93423885
1341,1898.6924,179.36441,0.68409324,1866.7635,171.12221,0.82643735,1828.1119,156.81311,0.9922236,1892.9958,101.8147,0.7582177,1814.693,60.272808,1.0,1846.6547,45.85895,0.7812393
1342,1908.9222,183.46997,0.64179987,1877.0647,174.58955,0.80258995,1837.8125,157.95224,0.9559407,1896.8627,105.10304,0.8297306,1818.459,60.3993,0.99502826,1852.9076,44.265182,0.8555137
1343,1913.2145,182.72398,0.5947785,1679.7617,175.73642,0.750047,1843.8348,158.57182,1.0,1902.4486,104.705,0.5651753,1825.8481,58.06475,1.0,1860.3818,44.070995,0.82716316
1344,1698.6146,197.50998,0.6823269,1683.2555,172.92253,0.7937441,1852.0039,159.58276,0.94127136,1909.0355,103.32609,0.586439,1831.1849,55.438522,0.9038765,1863.0981,41.35284,0.63245314
1345,1697.2991,198.30107,0.69017947,1903.8502,184.71939,0.798914,1858.0272,160.74954,1.0,1911.6105,100.973045,0.4916001,1836.0908,54.740456,0.9242928,1867.7312,41.79745,0.8110343
1346,1699.0225,195.82108,0.4933604,1905.1584,186.51779,0.9587483,1862.108,162.13417,1.0,1910.8231,101.63288,0.5018186,1842.1466,54.643063,1.0,1874.4426,41.680386,0.81766194
1347,1706.5007,187.47676,0.2832008,1904.8475,190.77858,0.9477516,1863.6074,162.67209,0.9972799,1916.3994,102.51634,0.5620004,1850.1084,54.238026,1.0,1883.9595,42.83764,0.7800298
1348,1919.2971,196.34068,0.2593883,1902.2144,193.63234,0.8601242,1864.4478,165.48978,0.8952229,1919.4048,106.49857,0.53969187,1861.5308,53.30562,0.853926,1895.1674,38.921516,0.60867363
1349,1919.4412,195.9242,0.2570272,1901.3804,193.48676,0.8193528,1864.6003,166.12285,0.9446738,1922.6936,105.719765,0.3353486,1865.9758,56.518135,0.80509657,1903.4856,39.755867,0.54501057
1350,1919.5636,196.13347,0.24932423,1899.8032,193.81194,0.7719647,1865.5952,166.06812,1.0,1923.9578,107.68615,0.26267153,1866.8367,60.864296,0.80593985,1902.8647,46.002323,0.41554362
1351,1919.3035,195.86777,0.27384126,1900.5146,193.66098,0.75875276,1869.7041,167.63225,1.0,1926.4418,109.54996,0.18970908,1880.8401,61.57405,0.8505174,1917.985,46.73266,0.48231187
1352,1919.6884,196.29332,0.24211855,1900.5342,193.60852,0.75386816,1869.2585,166.99272,1.0,1925.4698,117.2064,0.11459488,1886.3938,64.446045,0.8316463,1918.5697,52.53264,0.44310352
1353,1919.6322,196.43324,0.23901686,1900.847,193.3273,0.78095317,1869.3418,166.37865,1.0,1925.437,115.53688,0.123785555,1894.6051,68.16025,0.49684438,1924.8395,54.716187,0.23026296
1354,1919.9973,196.37987,0.20427482,1902.3452,193.48006,0.772145,1870.0999,166.33508,1.0,1921.9716,119.504166,0.09013275,1907.7047,69.29716,0.24820472,1921.0983,60.414635,0.1540629
1355,1918.8713,213.07545,0.14416549,1900.7698,191.8128,0.7825827,1869.6874,165.36989,1.0,1901.7039,115.44402,0.15912591,1717.0139,125.20376,0.13490923,1750.0509,134.55176,0.09475957
1356,1918.772,213.94951,0.12397028,1903.453,193.0971,0.74732894,1871.9126,165.2544,1.0,1901.6536,113.00228,0.14503382,1859.9156,86.03964,0.22038434,1866.4016,77.02576,0.13074735
1357,1922.9794,190.8787,0.062011376,1906.5458,192.70753,0.70327705,1873.2968,164.99649,1.0,1906.5238,114.570496,0.26480266,1863.7781,88.313736,0.2294371,1872.9434,76.82684,0.21878348
1358,1923.2131,195.20682,0.04099233,1910.4841,192.89743,0.55240226,1874.5396,164.30861,1.0,1915.935,115.86786,0.23648001,1867.5253,89.42028,0.15807427,1882.3427,79.71947,0.15737368
1359,1923.829,194.76773,0.083289884,1909.1503,192.46144,0.7722737,1876.7042,164.18927,1.0,1918.296,116.371956,0.304238,1862.1521,93.514694,0.21603513,1884.8429,80.94214,0.1884241
1360,1922.8259,195.55965,0.09845538,1907.2742,192.69434,0.8468582,1879.849,163.31142,1.0,1919.6702,117.23858,0.19630757,1915.1245,73.72881,0.23009618,1892.7451,79.69353,0.14111587
1361,1922.0826,194.88374,0.16022453,1905.8462,192.16725,0.8165993,1881.8242,160.95949,0.954877,1922.1538,117.45334,0.13311054,1913.8754,76.863434,0.26298308,1894.0872,81.922325,0.16125256
1362,1915.6438,193.15627,0.27157015,1901.2046,190.23544,0.6353064,1885.4261,158.96527,1.0,1923.4218,123.47627,0.07362092,1905.8745,82.17009,0.25357342,1894.291,84.79748,0.053533487
1363,1915.7456,192.8221,0.2531187,1902.9983,190.29192,0.58398926,1889.0128,156.60596,1.0,1923.0284,123.87072,0.055636466,1915.4182,81.57688,0.30971998,1911.1764,96.92181,0.031274647
1364,1917.2311,192.4996,0.2450871,1902.9088,189.84538,0.5554506,1890.8112,156.43726,1.0,1923.411,103.54177,0.065591395,1911.7859,81.39749,0.3466888,1921.5579,78.764565,0.06052046
1365,1915.4316,191.03622,0.22497544,1904.2211,190.10573,0.58683,1893.0106,155.01328,1.0,1926.3809,105.307144,0.07067043,1917.5183,80.22339,0.19313881,1832.9562,142.67705,0.16344424
1366,1917.7543,190.89699,0.37837428,1903.523,189.06361,0.75431985,1895.9487,153.72418,1.0,1922.848,101.97139,0.057250187,1917.176,81.9257,0.21712665,1833.442,141.9039,0.10798441
1367,1915.7903,190.72977,0.38832906,1900.7643,186.8369,0.71219003,1900.1431,149.75673,1.0,1923.1445,100.77123,0.044853788,1918.4989,81.219406,0.21682918,1923.9377,77.20912,0.065415084
1368,1918.7463,192.6912,0.286497,1903.9636,189.31976,0.7469574,1903.7533,150.96619,0.9148463,1923.6296,100.178185,0.028170064,1915.7914,81.18741,0.119594656,1848.4,143.09695,0.04935665
1369,1914.6674,193.46184,0.101664275,1901.6672,184.3832,0.41134375,1909.0101,146.95142,0.7591778,1901.081,165.27487,0.058403306,1875.382,253.74817,0.06956063,1916.1719,175.44942,0.04999251
1370,1908.169,197.22511,0.0919278,1891.652,176.456,0.14790998,1908.5331,149.95282,0.47937125,7.2199554,94.47219,0.01743232,1860.9883,255.87547,0.14424905,1891.708,248.36044,0.06293214
1371,1913.9673,192.49712,0.03465939,1899.1575,165.21172,0.014359458,1914.6472,137.28307,0.067601725,1922.673,98.222626,0.0142399585,1836.6147,145.12282,0.07429308,1892.0358,250.0155,0.036359955
1372,1915.766,168.73741,0.012392559,1901.8695,169.63106,0.04081847,1915.3302,85.4181,0.03055055,1879.9719,247.27135,0.009972672,1876.7291,254.34396,0.08351298,1892.3726,249.03323,0.045911632
1373,1799.9331,186.9866,0.011093238,1903.4207,174.89172,0.03689702,1916.7137,167.15746,0.03725651,1649.9194,113.66116,0.0096033495,1876.1124,254.37518,0.06198614,1889.2532,172.6661,0.020347545
1374,1921.4308,147.1136,0.013199339,1901.613,129.75221,0.026365247,1916.5101,164.6631,0.039859936,1911.8794,261.8776,0.013816577,1886.4368,253.09628,0.07769526,1663.255,145.94237,0.030387035
1375,1917.8654,128.89243,0.013975259,1901.5247,175.60638,0.027199185,1695.6611,129.2503,0.09010505,1740.6322,108.503586,0.017989814,1887.2076,252.62659,0.07207208,899.3962,117.97352,0.045920137
1376,1915.2683,122.550835,0.030100603,1724.893,129.36421,0.036204252,1696.5009,131.85674,0.2062376,1740.491,108.31962,0.019020395,1885.7145,251.81627,0.11074578,901.4002,107.40026,0.047616567
1377,1915.9822,121.09245,0.023912525,15.513044,115.725334,0.020133665,1700.2646,126.25931,0.040602453,1740.193,107.854675,0.016141493,1877.8184,253.54019,0.0892647,914.74097,102.6213,0.058287192
1378,1912.5707,100.249374,0.021264594,15.018436,115.890205,0.022764105,1702.531,134.65065,0.039595194,1904.0125,196.60887,0.017264081,1885.9672,253.86235,0.07722078,908.2137,105.15238,0.022196624
1379,1913.0605,100.68182,0.030366706,15.128874,116.16048,0.024789812,1701.8613,135.63329,0.035770476,1903.5231,196.98946,0.016564948,1879.1061,254.0022,0.10007717,899.5888,117.214165,0.027179042
1380,1913.4795,99.35427,0.029853698,6.521652,112.69685,0.03204353,1690.9243,135.55884,0.084095985,1910.6514,198.60294,0.018888501,1877.9684,253.91145,0.08799199,10.871486,115.05461,0.021708893
1381,1700.7836,134.31895,0.04399269,1728.4119,128.48108,0.11546177,1696.0555,134.64464,0.44096845,1743.438,108.98586,0.03008785,1877.7063,254.31299,0.1293716,1888.8318,245.91006,0.030811822
1382,16.618198,114.74155,0.036138147,1730.8689,127.03067,0.21585973,1699.1979,132.5878,0.6168523,23.924135,88.841385,0.027982052,881.5917,121.56984,0.081786714,910.6909,105.01343,0.0947109
1383,1762.1218,120.60718,0.049469523,1738.9067,122.89534,0.16329503,1703.3761,129.78558,0.72563416,1727.3577,74.786995,0.033276927,1885.6051,253.37387,0.106847584,899.00946,118.84949,0.030626537
1384,24.91629,114.984825,0.048235536,1730.6884,122.22748,0.15844584,1704.7076,124.213196,0.36733392,23.051785,89.092155,0.02888528,1886.6503,252.56277,0.092776924,1805.435,180.01723,0.019029401
1385,23.493212,114.944305,0.047031842,1730.6073,120.613525,0.112010404,1707.9255,124.295685,0.29782122,1726.2292,153.0315,0.037454285,1886.3685,253.11975,0.13536435,1889.485,249.39171,0.027972363
1386,23.914412,115.300415,0.037133195,4.3002625,113.30912,0.081634425,1704.9636,121.36016,0.16634513,1725.7935,153.41008,0.025337884,1886.5315,253.61064,0.06722349,899.0666,118.33665,0.03528426
1387,1874.4558,152.04172,0.037817895,1743.1016,114.092316,0.10018306,1706.3771,123.70566,0.47106448,1728.2155,146.65776,0.058616657,1886.6115,252.69673,0.101625115,1918.9373,113.167175,0.04923267
1388,19.946749,116.45284,0.05765611,1731.766,119.29581,0.09467798,1706.72,121.538155,0.33669856,1728.1672,147.68425,0.10206008,1885.442,253.06755,0.10628522,1918.8365,112.92152,0.046143048
1389,18.499348,117.346985,0.056003526,1730.4813,120.12911,0.08919229,1705.671,120.15277,0.25716594,1726.6993,153.6728,0.12966411,1885.9663,252.86606,0.12733471,900.26996,118.07364,0.035147753
1390,1712.8975,160.0556,0.042039137,1715.199,148.19902,0.10548334,1705.5175,120.47944,0.5092931,1724.4155,151.76054,0.15838428,1885.991,253.62776,0.12152911,1727.9662,148.52055,0.021835517
1391,1714.8278,160.00148,0.046537887,1716.3044,147.4848,0.15106827,1705.1173,120.390465,0.58838284,1736.4691,152.09262,0.20517376,1886.2229,252.80495,0.14488707,1890.5095,248.57852,0.033569567
1392,1714.0388,160.27022,0.045462776,1714.869,144.90057,0.12546939,1705.4786,122.9572,0.62807477,1737.6292,152.62956,0.19410771,1878.9984,254.86615,0.12230784,898.9618,118.139145,0.049656253
1393,1742.1855,163.82613,0.07616846,1717.5457,149.69238,0.13985746,1707.7948,124.8232,0.7041951,1738.3195,154.55089,0.3207529,1886.3375,252.28366,0.17244823,1752.1223,152.16664,0.047760982
1394,1744.7488,167.8948,0.1432595,1726.9962,161.79156,0.19656205,1710.0769,128.9856,0.761096,1739.4485,154.90059,0.33841255,1885.3868,253.8717,0.12118105,1753.7194,152.11324,0.05624701
1395,1745.8132,167.63252,0.27183107,1729.6156,161.15988,0.40110072,1714.3909,130.18794,0.8707235,1752.9552,162.00026,0.25768173,1886.9983,252.84099,0.16956678,1778.5817,136.9074,0.0496542
1396,1744.2542,165.40718,0.2820835,1730.9204,160.88562,0.43182728,1725.042,129.68988,0.7332319,1754.8718,159.15453,0.17619708,1888.2229,252.35397,0.1847141,1790.7865,139.42368,0.044878695
1397,1744.3304,167.845,0.16159791,1734.7565,161.2397,0.26895195,1735.0166,129.8824,0.6242944,1754.3422,161.51157,0.15254451,1789.5358,124.61377,0.2532069,1918.4261,98.289314,0.04806356
1398,1736.6449,161.78117,0.07247272,1724.8246,153.81055,0.11952416,1743.5217,129.56058,0.60596657,1770.0409,165.01942,0.09596507,1790.8953,123.74562,0.25194487,1915.555,99.77098,0.038111664
1399,1882.921,155.42516,0.041964013,1735.5789,160.13553,0.043804213,1752.6519,128.0131,0.22575736,1877.7365,146.90402,0.08657857,1886.0391,252.28143,0.14792362,898.7573,117.44242,0.0480584
1400,1885.087,156.37221,0.033813607,1767.8071,159.2279,0.04643673,1759.8649,126.52259,0.33161741,1878.0847,147.3695,0.07471238,1837.7677,127.755424,0.21382229,1894.2457,104.90238,0.090715125
1401,1886.1447,156.89471,0.060875468,1866.6508,76.680534,0.063765325,1763.4192,123.94751,0.10997528,1878.4368,146.49243,0.13492261,1830.8379,124.14321,0.19367068,1894.2789,103.20829,0.10789995
1402,1887.4214,157.035,0.06901202,1876.2067,148.72688,0.060361005,1773.7834,120.09566,0.04108955,1878.5516,145.54893,0.13393293,1837.6749,123.10465,0.25711033,1893.0406,103.947556,0.10601441
1403,1888.369,157.62521,0.06976204,1876.2389,149.33168,0.058456555,1778.3567,123.028046,0.04443661,1878.9437,145.57204,0.13882463,1835.4668,120.253624,0.32598957,1893.7242,100.94962,0.19804873
1404,1889.6617,157.9428,0.080572926,1876.8213,148.49142,0.051691644,1780.225,118.9015,0.07205819,1879.5375,145.3305,0.11875473,1849.2556,111.0804,0.369818,1891.979,97.00065,0.24012737
1405,1890.0052,158.34244,0.073913485,1876.0188,148.26987,0.0477122,1840.4965,165.02493,0.032037377,1879.2571,144.9154,0.10111408,1848.6715,110.333565,0.3282947,1892.2386,94.41426,0.30028626
1406,1889.403,159.49612,0.078040585,1876.4607,148.65193,0.043274358,1840.062,165.11345,0.03230523,1879.642,145.61417,0.10723457,1836.7253,111.28918,0.49236643,1889.9165,94.40385,0.27741575
1407,1890.689,159.60918,0.05513354,1876.7795,149.3148,0.042541422,1825.2186,159.0661,0.029246083,1880.49,145.94963,0.10218805,1849.0746,108.70205,0.49410927,1889.6555,94.74725,0.281657
1408,1890.5382,160.02113,0.049901217,1897.8888,58.141697,0.037835807,1728.2332,148.8823,0.031792793,1880.0438,143.60332,0.11159451,1835.3434,111.45752,0.5346064,1889.4988,96.587296,0.3501235
1409,1891.4943,160.28252,0.05621563,1877.113,150.12071,0.03947205,1729.1937,154.9188,0.04566735,1880.4846,144.64806,0.08529718,1843.1412,108.37895,0.45354065,1892.8713,97.43539,0.29993442
